1K	1A	st'	2K	2A	2W	2R	2H	2M	2B	2G	st''	->	opt_action
0		1		-		0		0		0		5		10	0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		6		0		0		0		0		-		->		p1_A_R
0		1		-		0		0		0		6		0		0		0		2		-		->		p1_A_RG
0		1		-		0		0		0		6		0		0		0		4		-		->		p1_A_R
0		1		-		0		0		0		6		0		0		0		6		-		->		p1_A_R
0		1		-		0		0		0		6		0		0		0		8		-		->		p1_A_R
0		1		-		0		0		0		6		0		1		0		0		-		->		p1_A_RM
0		1		-		0		0		0		6		0		3		0		0		-		->		p1_A_RM
0		1		-		0		0		0		6		0		5		0		0		-		->		p1_A_RM
0		1		-		0		0		0		6		0		7		0		0		-		->		p1_A_RM
0		1		-		0		0		0		6		1		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		6		2		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		6		3		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		6		4		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		6		5		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		6		6		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		6		7		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		6		8		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		6		9		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		6		10	0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		7		0		0		0		0		-		->		p1_A_R
0		1		-		0		0		0		7		1		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		7		2		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		7		3		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		7		4		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		7		5		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		7		6		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		7		7		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		7		8		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		7		9		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		7		10	0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		8		0		0		0		0		-		->		p1_A_R
0		1		-		0		0		0		8		0		0		0		2		-		->		p1_A_RG
0		1		-		0		0		0		8		0		0		0		4		-		->		p1_A_R
0		1		-		0		0		0		8		0		0		0		6		-		->		p1_A_R
0		1		-		0		0		0		8		0		0		0		8		-		->		p1_A_R
0		1		-		0		0		0		8		0		1		0		0		-		->		p1_A_RM
0		1		-		0		0		0		8		0		3		0		0		-		->		p1_A_RM
0		1		-		0		0		0		8		0		5		0		0		-		->		p1_A_RM
0		1		-		0		0		0		8		0		7		0		0		-		->		p1_A_RM
0		1		-		0		0		0		8		1		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		8		2		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		8		3		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		8		4		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		8		5		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		8		6		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		8		7		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		8		8		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		8		9		0		0		0		-		->		p1_A_RH
0		1		-		0		0		0		8		10	0		0		0		-		->		p1_A_RH
0		1		-		0		0		2		0		0		0		0		0		-		->		p1_A_W
0		1		-		0		0		2		0		0		0		0		2		-		->		p1_A_WG
0		1		-		0		0		2		0		0		0		0		4		-		->		p1_A_W
0		1		-		0		0		2		0		0		0		0		6		-		->		p1_A_W
0		1		-		0		0		2		0		0		0		0		8		-		->		p1_A_W
0		1		-		0		0		2		0		0		0		2		0		-		->		p1_A_WB
0		1		-		0		0		2		0		0		0		4		0		-		->		p1_A_WB
0		1		-		0		0		2		0		0		0		6		0		-		->		p1_A_WB
0		1		-		0		0		2		0		0		0		8		0		-		->		p1_A_WB
0		1		-		0		0		2		0		0		0		10	0		-		->		p1_A_WB
0		1		-		0		0		2		0		0		1		0		0		-		->		p1_A_WM
0		1		-		0		0		2		0		0		3		0		0		-		->		p1_A_WM
0		1		-		0		0		2		0		0		5		0		0		-		->		p1_A_WM
0		1		-		0		0		2		0		0		7		0		0		-		->		p1_A_WM
0		1		-		0		0		2		2		0		0		0		0		-		->		p1_A_WR
0		1		-		0		0		2		4		0		0		0		0		-		->		p1_A_WR
0		1		-		0		0		2		6		0		0		0		0		-		->		p1_A_WR
0		1		-		0		0		2		8		0		0		0		0		-		->		p1_A_WR
0		1		-		0		0		4		0		0		0		0		0		-		->		p1_A_W
0		1		-		0		0		4		0		0		0		0		2		-		->		p1_A_WG
0		1		-		0		0		4		0		0		0		0		4		-		->		p1_A_W
0		1		-		0		0		4		0		0		0		0		6		-		->		p1_A_W
0		1		-		0		0		4		0		0		0		0		8		-		->		p1_A_W
0		1		-		0		0		4		0		0		0		2		0		-		->		p1_A_WB
0		1		-		0		0		4		0		0		0		4		0		-		->		p1_A_WB
0		1		-		0		0		4		0		0		0		6		0		-		->		p1_A_WB
0		1		-		0		0		4		0		0		0		8		0		-		->		p1_A_WB
0		1		-		0		0		4		0		0		0		10	0		-		->		p1_A_WB
0		1		-		0		0		4		0		0		1		0		0		-		->		p1_A_WM
0		1		-		0		0		4		0		0		3		0		0		-		->		p1_A_WM
0		1		-		0		0		4		0		0		5		0		0		-		->		p1_A_WM
0		1		-		0		0		4		0		0		7		0		0		-		->		p1_A_WM
0		1		-		0		0		4		2		0		0		0		0		-		->		p1_A_WR
0		1		-		0		0		4		4		0		0		0		0		-		->		p1_A_WR
0		1		-		0		0		4		6		0		0		0		0		-		->		p1_A_WR
0		1		-		0		0		4		8		0		0		0		0		-		->		p1_A_WR
0		1		-		0		0		6		0		0		0		0		0		-		->		p1_A_W
0		1		-		0		0		6		0		0		0		0		2		-		->		p1_A_WG
0		1		-		0		0		6		0		0		0		0		4		-		->		p1_A_W
0		1		-		0		0		6		0		0		0		0		6		-		->		p1_A_W
0		1		-		0		0		6		0		0		0		0		8		-		->		p1_A_W
0		1		-		0		0		6		0		0		0		2		0		-		->		p1_A_WB
0		1		-		0		0		6		0		0		0		4		0		-		->		p1_A_WB
0		1		-		0		0		6		0		0		0		6		0		-		->		p1_A_WB
0		1		-		0		0		6		0		0		0		8		0		-		->		p1_A_WB
0		1		-		0		0		6		0		0		0		10	0		-		->		p1_A_WB
0		1		-		0		0		6		0		0		1		0		0		-		->		p1_A_WM
0		1		-		0		0		6		0		0		3		0		0		-		->		p1_A_WM
0		1		-		0		0		6		0		0		5		0		0		-		->		p1_A_WM
0		1		-		0		0		6		0		0		7		0		0		-		->		p1_A_WM
0		1		-		0		0		6		2		0		0		0		0		-		->		p1_A_WR
0		1		-		0		0		6		4		0		0		0		0		-		->		p1_A_WR
0		1		-		0		0		6		6		0		0		0		0		-		->		p1_A_WR
0		1		-		0		0		6		8		0		0		0		0		-		->		p1_A_WR
0		1		-		0		0		8		0		0		0		0		0		-		->		p1_A_W
0		1		-		0		0		8		0		0		0		0		2		-		->		p1_A_WG
0		1		-		0		0		8		0		0		0		0		4		-		->		p1_A_W
0		1		-		0		0		8		0		0		0		0		6		-		->		p1_A_W
0		1		-		0		0		8		0		0		0		0		8		-		->		p1_A_W
0		1		-		0		0		8		0		0		0		2		0		-		->		p1_A_WB
0		1		-		0		0		8		0		0		0		4		0		-		->		p1_A_WB
0		1		-		0		0		8		0		0		0		6		0		-		->		p1_A_WB
0		1		-		0		0		8		0		0		0		8		0		-		->		p1_A_WB
0		1		-		0		0		8		0		0		0		10	0		-		->		p1_A_WB
0		1		-		0		0		8		0		0		1		0		0		-		->		p1_A_WM
0		1		-		0		0		8		0		0		3		0		0		-		->		p1_A_WM
0		1		-		0		0		8		0		0		5		0		0		-		->		p1_A_WM
0		1		-		0		0		8		0		0		7		0		0		-		->		p1_A_WM
0		1		-		0		0		8		2		0		0		0		0		-		->		p1_A_WR
0		1		-		0		0		8		4		0		0		0		0		-		->		p1_A_WR
0		1		-		0		0		8		6		0		0		0		0		-		->		p1_A_WR
0		1		-		0		0		8		8		0		0		0		0		-		->		p1_A_WR
0		1		-		0		2		0		0		0		0		0		0		-		->		p1_A_A
0		1		-		0		2		0		0		0		0		0		2		-		->		p1_A_AG
0		1		-		0		2		0		0		0		0		0		4		-		->		p1_A_A
0		1		-		0		2		0		0		0		0		0		6		-		->		p1_A_A
0		1		-		0		2		0		0		0		0		0		8		-		->		p1_A_A
0		1		-		0		2		0		0		0		0		2		0		-		->		p1_A_AB
0		1		-		0		2		0		0		0		0		4		0		-		->		p1_A_AB
0		1		-		0		2		0		0		0		0		6		0		-		->		p1_A_AB
0		1		-		0		2		0		0		0		0		8		0		-		->		p1_A_AB
0		1		-		0		2		0		0		0		0		10	0		-		->		p1_A_AB
0		1		-		0		2		0		0		0		1		0		0		-		->		p1_A_AM
0		1		-		0		2		0		0		0		3		0		0		-		->		p1_A_AM
0		1		-		0		2		0		0		0		5		0		0		-		->		p1_A_AM
0		1		-		0		2		0		0		0		7		0		0		-		->		p1_A_AM
0		1		-		0		2		0		2		0		0		0		0		-		->		p1_A_AR
0		1		-		0		2		0		4		0		0		0		0		-		->		p1_A_AR
0		1		-		0		2		0		6		0		0		0		0		-		->		p1_A_AR
0		1		-		0		2		0		8		0		0		0		0		-		->		p1_A_AR
0		1		-		0		4		0		0		0		0		0		0		-		->		p1_A_A
0		1		-		0		4		0		0		0		0		0		2		-		->		p1_A_AG
0		1		-		0		4		0		0		0		0		0		4		-		->		p1_A_A
0		1		-		0		4		0		0		0		0		0		6		-		->		p1_A_A
0		1		-		0		4		0		0		0		0		0		8		-		->		p1_A_A
0		1		-		0		4		0		0		0		0		2		0		-		->		p1_A_AB
0		1		-		0		4		0		0		0		0		4		0		-		->		p1_A_AB
0		1		-		0		4		0		0		0		0		6		0		-		->		p1_A_AB
0		1		-		0		4		0		0		0		0		8		0		-		->		p1_A_AB
0		1		-		0		4		0		0		0		0		10	0		-		->		p1_A_AB
0		1		-		0		4		0		0		0		1		0		0		-		->		p1_A_AM
0		1		-		0		4		0		0		0		3		0		0		-		->		p1_A_AM
0		1		-		0		4		0		0		0		5		0		0		-		->		p1_A_AM
0		1		-		0		4		0		0		0		7		0		0		-		->		p1_A_AM
0		1		-		0		4		0		2		0		0		0		0		-		->		p1_A_AR
0		1		-		0		4		0		4		0		0		0		0		-		->		p1_A_AR
0		1		-		0		4		0		6		0		0		0		0		-		->		p1_A_AR
0		1		-		0		4		0		8		0		0		0		0		-		->		p1_A_AR
0		1		-		0		6		0		0		0		0		0		0		-		->		p1_A_A
0		1		-		0		6		0		0		0		0		0		2		-		->		p1_A_AG
0		1		-		0		6		0		0		0		0		0		4		-		->		p1_A_A
0		1		-		0		6		0		0		0		0		0		6		-		->		p1_A_A
0		1		-		0		6		0		0		0		0		0		8		-		->		p1_A_A
0		1		-		0		6		0		0		0		0		2		0		-		->		p1_A_AB
0		1		-		0		6		0		0		0		0		4		0		-		->		p1_A_AB
0		1		-		0		6		0		0		0		0		6		0		-		->		p1_A_AB
0		1		-		0		6		0		0		0		0		8		0		-		->		p1_A_AB
0		1		-		0		6		0		0		0		0		10	0		-		->		p1_A_AB
0		1		-		0		6		0		0		0		1		0		0		-		->		p1_A_AM
0		1		-		0		6		0		0		0		3		0		0		-		->		p1_A_AM
0		1		-		0		6		0		0		0		5		0		0		-		->		p1_A_AM
0		1		-		0		6		0		0		0		7		0		0		-		->		p1_A_AM
0		1		-		0		6		0		2		0		0		0		0		-		->		p1_A_AR
0		1		-		0		6		0		4		0		0		0		0		-		->		p1_A_AR
0		1		-		0		6		0		6		0		0		0		0		-		->		p1_A_AR
0		1		-		0		6		0		8		0		0		0		0		-		->		p1_A_AR
0		1		-		0		8		0		0		0		0		0		0		-		->		p1_A_A
0		1		-		0		8		0		0		0		0		0		2		-		->		p1_A_AG
0		1		-		0		8		0		0		0		0		0		4		-		->		p1_A_A
0		1		-		0		8		0		0		0		0		0		6		-		->		p1_A_A
0		1		-		0		8		0		0		0		0		0		8		-		->		p1_A_A
0		1		-		0		8		0		0		0		0		2		0		-		->		p1_A_AB
0		1		-		0		8		0		0		0		0		4		0		-		->		p1_A_AB
0		1		-		0		8		0		0		0		0		6		0		-		->		p1_A_AB
0		1		-		0		8		0		0		0		0		8		0		-		->		p1_A_AB
0		1		-		0		8		0		0		0		0		10	0		-		->		p1_A_AB
0		1		-		0		8		0		0		0		1		0		0		-		->		p1_A_AM
0		1		-		0		8		0		0		0		3		0		0		-		->		p1_A_AM
0		1		-		0		8		0		0		0		5		0		0		-		->		p1_A_AM
0		1		-		0		8		0		0		0		7		0		0		-		->		p1_A_AM
0		1		-		0		8		0		2		0		0		0		0		-		->		p1_A_AR
0		1		-		0		8		0		4		0		0		0		0		-		->		p1_A_AR
0		1		-		0		8		0		6		0		0		0		0		-		->		p1_A_AR
0		1		-		0		8		0		8		0		0		0		0		-		->		p1_A_AR
0		1		-		2		0		0		0		0		0		0		0		-		->		p1_A_K
0		1		-		2		0		0		0		0		0		0		2		-		->		p1_A_KG
0		1		-		2		0		0		0		0		0		0		4		-		->		p1_A_K
0		1		-		2		0		0		0		0		0		0		6		-		->		p1_A_K
0		1		-		2		0		0		0		0		0		0		8		-		->		p1_A_K
0		1		-		2		0		0		0		0		0		2		0		-		->		p1_A_KB
0		1		-		2		0		0		0		0		0		4		0		-		->		p1_A_KB
0		1		-		2		0		0		0		0		0		6		0		-		->		p1_A_KB
0		1		-		2		0		0		0		0		0		8		0		-		->		p1_A_KB
0		1		-		2		0		0		0		0		0		10	0		-		->		p1_A_KB
0		1		-		2		0		0		0		0		1		0		0		-		->		p1_A_KM
0		1		-		2		0		0		0		0		3		0		0		-		->		p1_A_KM
0		1		-		2		0		0		0		0		5		0		0		-		->		p1_A_KM
0		1		-		2		0		0		0		0		7		0		0		-		->		p1_A_KM
0		1		-		2		0		0		2		0		0		0		0		-		->		p1_A_KR
0		1		-		2		0		0		4		0		0		0		0		-		->		p1_A_KR
0		1		-		2		0		0		6		0		0		0		0		-		->		p1_A_KR
0		1		-		2		0		0		8		0		0		0		0		-		->		p1_A_KR
0		1		-		4		0		0		0		0		0		0		0		-		->		p1_A_K
0		1		-		4		0		0		0		0		0		0		2		-		->		p1_A_KG
0		1		-		4		0		0		0		0		0		0		4		-		->		p1_A_K
0		1		-		4		0		0		0		0		0		0		6		-		->		p1_A_K
0		1		-		4		0		0		0		0		0		0		8		-		->		p1_A_K
0		1		-		4		0		0		0		0		0		2		0		-		->		p1_A_KB
0		1		-		4		0		0		0		0		0		4		0		-		->		p1_A_KB
0		1		-		4		0		0		0		0		0		6		0		-		->		p1_A_KB
0		1		-		4		0		0		0		0		0		8		0		-		->		p1_A_KB
0		1		-		4		0		0		0		0		0		10	0		-		->		p1_A_KB
0		1		-		4		0		0		0		0		1		0		0		-		->		p1_A_KM
0		1		-		4		0		0		0		0		3		0		0		-		->		p1_A_KM
0		1		-		4		0		0		0		0		5		0		0		-		->		p1_A_KM
0		1		-		4		0		0		0		0		7		0		0		-		->		p1_A_KM
0		1		-		4		0		0		2		0		0		0		0		-		->		p1_A_KR
0		1		-		4		0		0		4		0		0		0		0		-		->		p1_A_KR
0		1		-		4		0		0		6		0		0		0		0		-		->		p1_A_KR
0		1		-		4		0		0		8		0		0		0		0		-		->		p1_A_KR
0		1		-		6		0		0		0		0		0		0		0		-		->		p1_A_K
0		1		-		6		0		0		0		0		0		0		2		-		->		p1_A_KG
0		1		-		6		0		0		0		0		0		0		4		-		->		p1_A_K
0		1		-		6		0		0		0		0		0		0		6		-		->		p1_A_K
0		1		-		6		0		0		0		0		0		0		8		-		->		p1_A_K
0		1		-		6		0		0		0		0		0		2		0		-		->		p1_A_KB
0		1		-		6		0		0		0		0		0		4		0		-		->		p1_A_KB
0		1		-		6		0		0		0		0		0		6		0		-		->		p1_A_KB
0		1		-		6		0		0		0		0		0		8		0		-		->		p1_A_KB
0		1		-		6		0		0		0		0		0		10	0		-		->		p1_A_KB
0		1		-		6		0		0		0		0		1		0		0		-		->		p1_A_KM
0		1		-		6		0		0		0		0		3		0		0		-		->		p1_A_KM
0		1		-		6		0		0		0		0		5		0		0		-		->		p1_A_KM
0		1		-		6		0		0		0		0		7		0		0		-		->		p1_A_KM
0		1		-		6		0		0		2		0		0		0		0		-		->		p1_A_KR
0		1		-		6		0		0		4		0		0		0		0		-		->		p1_A_KR
0		1		-		6		0		0		6		0		0		0		0		-		->		p1_A_KR
0		1		-		6		0		0		8		0		0		0		0		-		->		p1_A_KR
0		1		-		8		0		0		0		0		0		0		0		-		->		p1_A_K
0		1		-		8		0		0		0		0		0		0		2		-		->		p1_A_KG
0		1		-		8		0		0		0		0		0		0		4		-		->		p1_A_K
0		1		-		8		0		0		0		0		0		0		6		-		->		p1_A_K
0		1		-		8		0		0		0		0		0		0		8		-		->		p1_A_K
0		1		-		8		0		0		0		0		0		2		0		-		->		p1_A_KB
0		1		-		8		0		0		0		0		0		4		0		-		->		p1_A_KB
0		1		-		8		0		0		0		0		0		6		0		-		->		p1_A_KB
0		1		-		8		0		0		0		0		0		8		0		-		->		p1_A_KB
0		1		-		8		0		0		0		0		0		10	0		-		->		p1_A_KB
0		1		-		8		0		0		0		0		1		0		0		-		->		p1_A_KM
0		1		-		8		0		0		0		0		3		0		0		-		->		p1_A_KM
0		1		-		8		0		0		0		0		5		0		0		-		->		p1_A_KM
0		1		-		8		0		0		0		0		7		0		0		-		->		p1_A_KM
0		1		-		8		0		0		2		0		0		0		0		-		->		p1_A_KR
0		1		-		8		0		0		4		0		0		0		0		-		->		p1_A_KR
0		1		-		8		0		0		6		0		0		0		0		-		->		p1_A_KR
0		1		-		8		0		0		8		0		0		0		0		-		->		p1_A_KR
0		1		-		10	0		0		0		0		0		0		0		-		->		p1_A_K
0		1		-		10	0		0		0		0		0		0		2		-		->		p1_A_KG
0		1		-		10	0		0		0		0		0		0		4		-		->		p1_A_K
0		1		-		10	0		0		0		0		0		0		6		-		->		p1_A_K
0		1		-		10	0		0		0		0		0		0		8		-		->		p1_A_K
0		1		-		10	0		0		0		0		0		2		0		-		->		p1_A_KB
0		1		-		10	0		0		0		0		0		4		0		-		->		p1_A_KB
0		1		-		10	0		0		0		0		0		6		0		-		->		p1_A_KB
0		1		-		10	0		0		0		0		0		8		0		-		->		p1_A_KB
0		1		-		10	0		0		0		0		0		10	0		-		->		p1_A_KB
0		1		-		10	0		0		0		0		1		0		0		-		->		p1_A_KM
0		1		-		10	0		0		0		0		3		0		0		-		->		p1_A_KM
0		1		-		10	0		0		0		0		5		0		0		-		->		p1_A_KM
0		1		-		10	0		0		0		0		7		0		0		-		->		p1_A_KM
0		1		-		10	0		0		2		0		0		0		0		-		->		p1_A_KR
0		1		-		10	0		0		4		0		0		0		0		-		->		p1_A_KR
0		1		-		10	0		0		6		0		0		0		0		-		->		p1_A_KR
0		1		-		10	0		0		8		0		0		0		0		-		->		p1_A_KR
0		1		K		0		0		2		0		0		0		0		0		-		->		p1_A_W
0		1		K		0		0		2		0		0		0		0		2		-		->		p1_A_WG
0		1		K		0		0		2		0		0		0		0		4		-		->		p1_A_W
0		1		K		0		0		2		0		0		0		0		6		-		->		p1_A_W
0		1		K		0		0		2		0		0		0		0		8		-		->		p1_A_W
0		1		K		0		0		2		0		0		0		2		0		-		->		p1_A_WB
0		1		K		0		0		2		0		0		0		4		0		-		->		p1_A_WB
0		1		K		0		0		2		0		0		0		6		0		-		->		p1_A_WB
0		1		K		0		0		2		0		0		0		8		0		-		->		p1_A_WB
0		1		K		0		0		2		0		0		0		10	0		-		->		p1_A_WB
0		1		K		0		0		2		0		0		1		0		0		-		->		p1_A_WM
0		1		K		0		0		2		0		0		3		0		0		-		->		p1_A_WM
0		1		K		0		0		2		0		0		5		0		0		-		->		p1_A_WM
0		1		K		0		0		2		0		0		7		0		0		-		->		p1_A_WM
0		1		K		0		0		2		2		0		0		0		0		-		->		p1_A_WR
0		1		K		0		0		2		4		0		0		0		0		-		->		p1_A_WR
0		1		K		0		0		2		6		0		0		0		0		-		->		p1_A_WR
0		1		K		0		0		2		8		0		0		0		0		-		->		p1_A_WR
0		1		K		0		0		4		0		0		0		0		0		-		->		p1_A_W
0		1		K		0		0		4		0		0		0		0		2		-		->		p1_A_WG
0		1		K		0		0		4		0		0		0		0		4		-		->		p1_A_W
0		1		K		0		0		4		0		0		0		0		6		-		->		p1_A_W
0		1		K		0		0		4		0		0		0		0		8		-		->		p1_A_W
0		1		K		0		0		4		0		0		0		2		0		-		->		p1_A_WB
0		1		K		0		0		4		0		0		0		4		0		-		->		p1_A_WB
0		1		K		0		0		4		0		0		0		6		0		-		->		p1_A_WB
0		1		K		0		0		4		0		0		0		8		0		-		->		p1_A_WB
0		1		K		0		0		4		0		0		0		10	0		-		->		p1_A_WB
0		1		K		0		0		4		0		0		1		0		0		-		->		p1_A_WM
0		1		K		0		0		4		0		0		3		0		0		-		->		p1_A_WM
0		1		K		0		0		4		0		0		5		0		0		-		->		p1_A_WM
0		1		K		0		0		4		0		0		7		0		0		-		->		p1_A_WM
0		1		K		0		0		4		2		0		0		0		0		-		->		p1_A_WR
0		1		K		0		0		4		4		0		0		0		0		-		->		p1_A_WR
0		1		K		0		0		4		6		0		0		0		0		-		->		p1_A_WR
0		1		K		0		0		4		8		0		0		0		0		-		->		p1_A_WR
0		1		K		0		0		6		0		0		0		0		0		-		->		p1_A_W
0		1		K		0		0		6		0		0		0		0		2		-		->		p1_A_WG
0		1		K		0		0		6		0		0		0		0		4		-		->		p1_A_W
0		1		K		0		0		6		0		0		0		0		6		-		->		p1_A_W
0		1		K		0		0		6		0		0		0		0		8		-		->		p1_A_W
0		1		K		0		0		6		0		0		0		2		0		-		->		p1_A_WB
0		1		K		0		0		6		0		0		0		4		0		-		->		p1_A_WB
0		1		K		0		0		6		0		0		0		6		0		-		->		p1_A_WB
0		1		K		0		0		6		0		0		0		8		0		-		->		p1_A_WB
0		1		K		0		0		6		0		0		0		10	0		-		->		p1_A_WB
0		1		K		0		0		6		0		0		1		0		0		-		->		p1_A_WM
0		1		K		0		0		6		0		0		3		0		0		-		->		p1_A_WM
0		1		K		0		0		6		0		0		5		0		0		-		->		p1_A_WM
0		1		K		0		0		6		0		0		7		0		0		-		->		p1_A_WM
0		1		K		0		0		6		2		0		0		0		0		-		->		p1_A_WR
0		1		K		0		0		6		4		0		0		0		0		-		->		p1_A_WR
0		1		K		0		0		6		6		0		0		0		0		-		->		p1_A_WR
0		1		K		0		0		6		8		0		0		0		0		-		->		p1_A_WR
0		1		K		0		0		8		0		0		0		0		0		-		->		p1_A_W
0		1		K		0		0		8		0		0		0		0		2		-		->		p1_A_WG
0		1		K		0		0		8		0		0		0		0		4		-		->		p1_A_W
0		1		K		0		0		8		0		0		0		0		6		-		->		p1_A_W
0		1		K		0		0		8		0		0		0		0		8		-		->		p1_A_W
0		1		K		0		0		8		0		0		0		2		0		-		->		p1_A_WB
0		1		K		0		0		8		0		0		0		4		0		-		->		p1_A_WB
0		1		K		0		0		8		0		0		0		6		0		-		->		p1_A_WB
0		1		K		0		0		8		0		0		0		8		0		-		->		p1_A_WB
0		1		K		0		0		8		0		0		0		10	0		-		->		p1_A_WB
0		1		K		0		0		8		0		0		1		0		0		-		->		p1_A_WM
0		1		K		0		0		8		0		0		3		0		0		-		->		p1_A_WM
0		1		K		0		0		8		0		0		5		0		0		-		->		p1_A_WM
0		1		K		0		0		8		0		0		7		0		0		-		->		p1_A_WM
0		1		K		0		0		8		2		0		0		0		0		-		->		p1_A_WR
0		1		K		0		0		8		4		0		0		0		0		-		->		p1_A_WR
0		1		K		0		0		8		6		0		0		0		0		-		->		p1_A_WR
0		1		K		0		0		8		8		0		0		0		0		-		->		p1_A_WR
0		1		A		0		0		2		0		0		0		0		0		-		->		p1_skip
0		1		A		0		0		2		0		0		0		0		2		-		->		p1_skip
0		1		A		0		0		2		0		0		0		0		4		-		->		p1_skip
0		1		A		0		0		2		0		0		0		0		6		-		->		p1_skip
0		1		A		0		0		2		0		0		0		0		8		-		->		p1_skip
0		1		A		0		0		2		0		0		0		2		0		-		->		p1_skip
0		1		A		0		0		2		0		0		0		4		0		-		->		p1_skip
0		1		A		0		0		2		0		0		0		6		0		-		->		p1_skip
0		1		A		0		0		2		0		0		0		8		0		-		->		p1_skip
0		1		A		0		0		2		0		0		0		10	0		-		->		p1_skip
0		1		A		0		0		2		0		0		1		0		0		-		->		p1_skip
0		1		A		0		0		2		0		0		3		0		0		-		->		p1_skip
0		1		A		0		0		2		0		0		5		0		0		-		->		p1_skip
0		1		A		0		0		2		0		0		7		0		0		-		->		p1_skip
0		1		A		0		0		2		2		0		0		0		0		-		->		p1_skip
0		1		A		0		0		2		4		0		0		0		0		-		->		p1_skip
0		1		A		0		0		2		6		0		0		0		0		-		->		p1_skip
0		1		A		0		0		2		8		0		0		0		0		-		->		p1_skip
0		1		A		0		0		4		0		0		0		0		0		-		->		p1_skip
0		1		A		0		0		4		0		0		0		0		2		-		->		p1_skip
0		1		A		0		0		4		0		0		0		0		4		-		->		p1_skip
0		1		A		0		0		4		0		0		0		0		6		-		->		p1_skip
0		1		A		0		0		4		0		0		0		0		8		-		->		p1_skip
0		1		A		0		0		4		0		0		0		2		0		-		->		p1_skip
0		1		A		0		0		4		0		0		0		4		0		-		->		p1_skip
0		1		A		0		0		4		0		0		0		6		0		-		->		p1_skip
0		1		A		0		0		4		0		0		0		8		0		-		->		p1_skip
0		1		A		0		0		4		0		0		0		10	0		-		->		p1_skip
0		1		A		0		0		4		0		0		1		0		0		-		->		p1_skip
0		1		A		0		0		4		0		0		3		0		0		-		->		p1_skip
0		1		A		0		0		4		0		0		5		0		0		-		->		p1_skip
0		1		A		0		0		4		0		0		7		0		0		-		->		p1_skip
0		1		A		0		0		4		2		0		0		0		0		-		->		p1_skip
0		1		A		0		0		4		4		0		0		0		0		-		->		p1_skip
0		1		A		0		0		4		6		0		0		0		0		-		->		p1_skip
0		1		A		0		0		4		8		0		0		0		0		-		->		p1_skip
0		1		A		0		0		6		0		0		0		0		0		-		->		p1_skip
0		1		A		0		0		6		0		0		0		0		2		-		->		p1_skip
0		1		A		0		0		6		0		0		0		0		4		-		->		p1_skip
0		1		A		0		0		6		0		0		0		0		6		-		->		p1_skip
0		1		A		0		0		6		0		0		0		0		8		-		->		p1_skip
0		1		A		0		0		6		0		0		0		2		0		-		->		p1_skip
0		1		A		0		0		6		0		0		0		4		0		-		->		p1_skip
0		1		A		0		0		6		0		0		0		6		0		-		->		p1_skip
0		1		A		0		0		6		0		0		0		8		0		-		->		p1_skip
0		1		A		0		0		6		0		0		0		10	0		-		->		p1_skip
0		1		A		0		0		6		0		0		1		0		0		-		->		p1_skip
0		1		A		0		0		6		0		0		3		0		0		-		->		p1_skip
0		1		A		0		0		6		0		0		5		0		0		-		->		p1_skip
0		1		A		0		0		6		0		0		7		0		0		-		->		p1_skip
0		1		A		0		0		6		2		0		0		0		0		-		->		p1_skip
0		1		A		0		0		6		4		0		0		0		0		-		->		p1_skip
0		1		A		0		0		6		6		0		0		0		0		-		->		p1_skip
0		1		A		0		0		6		8		0		0		0		0		-		->		p1_skip
0		1		A		0		0		8		0		0		0		0		0		-		->		p1_skip
0		1		A		0		0		8		0		0		0		0		2		-		->		p1_skip
0		1		A		0		0		8		0		0		0		0		4		-		->		p1_skip
0		1		A		0		0		8		0		0		0		0		6		-		->		p1_skip
0		1		A		0		0		8		0		0		0		0		8		-		->		p1_skip
0		1		A		0		0		8		0		0		0		2		0		-		->		p1_skip
